id_analyse,nom_analyse,nom_prenom,nageur_sexe,competition_nom,mois_annee,distance_course,style_nage,round,temps_final,temps_reaction,temps_vol,temps_depart,DISTANCE_FIN_COULEE,LONGUEUR,TEMPS_FIN_COULEE,TEMPS_DE_PASSAGE
10515714,200 Papillon Finale CF 2022 LIMOGES,MARSAU Matthias,m,CF 2022 LIMOGES,2022-04,200,Papillon,Finale,119.27,0.68,1.04,1.7200000000000002,12.39;59.16;108.65;158.30,0;50;100;150,5.4;31.78;61.82;92.56,26.55;56.78;87.67;119.27
10518811,200 Dos Series GFT 2021 MARSEILLE,TOMAC Mewen,m,GFT 2021 MARSEILLE,2021-03,200,Dos,Series,119.27,0.5,0.6,1.1,13.15;62.00;110.80;161.60,0;50;100;150,5.82;33.41;62.85;94.18,27.82;57.75;88.58;119.27
10514687,200 Nage Libre Series CE 2018 GLASGOW,FABRE Margaux,f,CE 2018 GLASGOW,2018-08,200,Nage Libre,Series,119.32,0.69,0.93,1.62,10.24;55.66;104.47;154.84,0;50;100;150,4.71;30.25;59.56;90.39,27.73;57.61;88.34;119.32
10514293,200 Nage Libre Series CF 2018 SAINT RAPHAEL,WATTEL Marie,f,CF 2018 SAINT RAPHAEL,2018-05,200,Nage Libre,Series,119.33,0.65,0.99,1.6400000000000001,11.26;58.07;107.17;157.24,0;50;100;150,4.97;31.09;60.61;91.76,27.54;57.48;88.62;119.33
10517853,200 Nage Libre Finale CE 2021 BUDAPEST,MROZINSKI Julia,f,CE 2021 BUDAPEST,2021-05,200,Nage Libre,Finale,119.36,0.69,0.99,1.68,9.81;55.68;105.56;155.41,0;50;100;150,4.56;30.37;60.61;91.51,27.81;58.14;89.07;119.36
762783,200 Nage Libre Finale CF 2016 MONTPELLIER,FABRE Margaux,f,CF 2016 MONTPELLIER,2016-03,200,Nage Libre,Finale,119.36,0.67,0.94,1.6099999999999999,10.11;56.49;105.00;155.00,0;50;100;150,4.78;30.8;59.47;90.08,27.86;57.35;88.02;119.36
10515252,200 Dos Finale GFT 2022 NICE,HERLEM Antoine,m,GFT 2022 NICE,2022-02,200,Dos,Finale,119.37,0.6,0.74,1.3399999999999999,13.42;61.89;111.49;161.56,0;50;100;150,6.37;34.75;64.97;95.09,28.9;59.14;89.52;119.37
10516120,200 Papillon Series CF 2021 MONTPELLIER,TAYLAN Noyan,m,CF 2021 MONTPELLIER,2021-12,200,Papillon,Series,119.38,0.62,0.91,1.53,12.54;58.84;107.06;156.87,0;50;100;150,5.21;31.67;60.87;92.19,26.61;56.92;88.34;119.38
10521161,200 Dos Demi-finale CEJ 2022 BUCAREST,CLUSMAN Simon,m,CEJ 2022 BUCAREST,2022-07,200,Dos,Demi-finale,119.39,0.61,0.79,1.4,15.42;60.91;109.09;158.29,0;50;100;150,6.97;33.25;62.42;92.71,27.93;58.04;88.76;119.39
10521967,200 Nage Libre Series MN 2023 BARCELONE,BONNET Charlotte,f,MN 2023 BARCELONE,2023-05,200,Nage Libre,Series,119.4,0.7,0.98,1.68,11.24;56.39;106.35;156.75,0;50;100;150,5.08;31.27;61.56;92.36,28.55;58.81;89.42;119.4
76390,200 Papillon Finale CF 2015 LIMOGES,MAISONNEUVE Marvin,m,CF 2015 LIMOGES,2015-03,200,Papillon,Finale,119.42,0.69,1.0,1.69,14.15;58.66;108.26;158.01,0;50;100;150,6.01;31.45;62.01;93.17,26.52;57.24;88.59;119.42
10518262,200 Nage Libre Finale CF 2019 RENNES,DESBORDES Joana,f,CF 2019 RENNES,2019-04,200,Nage Libre,Finale,119.43,0.67,0.9,1.57,9.91;55.67;105.38;155.10,0;50;100;150,4.69;30.78;60.62;91.21,28.24;58.27;88.89;119.43
10514281,200 Papillon Finale CF 2018 SAINT RAPHAEL,ROCH Nans,m,CF 2018 SAINT RAPHAEL,2018-05,200,Papillon,Finale,119.45,0.66,0.98,1.6400000000000001,13.97;63.59;111.93;165.06,0;50;100;150,5.85;34;63.5;97.16,26.25;56.52;88.38;119.45
762936,100 Papillon Series GOLDEN FFN TOUR AMIENS,COELHO Jordan,m,GOLDEN FFN TOUR AMIENS,2016-02,100,Papillon,Series,119.45,0.76,1.03,1.79,15.00;61.49;110.87;160.68,0;50;100;150,6.19;33.47;63.87;94.72,26.92;57.47;88.5;119.45
10521162,200 Dos Demi-finale CEJ 2022 BUCAREST,DESANGLES Alexandre,m,CEJ 2022 BUCAREST,2022-07,200,Dos,Demi-finale,119.46,0.67,0.74,1.4100000000000001,15.12;61.39;110.26;159.43,0;50;100;150,6.96;34;63.66;93.44,28.3;58.62;88.93;119.46
10515189,200 Nage Libre Finale GFT 2022 NICE,BONNET Charlotte,f,GFT 2022 NICE,2022-02,200,Nage Libre,Finale,119.47,0.68,0.9,1.58,11.74;56.29;106.14;156.16,0;50;100;150,5.18;29.76;60.01;91.13,27.07;57.31;88.34;119.47
10521849,200 Dos Finale MN 2023 CANET,HERLEM Antoine,m,MN 2023 CANET,2023-05,200,Dos,Finale,119.47,0.6,0.72,1.3199999999999998,14.43;63.79;114.44;163.93,0;50;100;150,6.62;35.32;65.48;95.34,28.32;58.12;88.07;119.47
10522609,200 Dos Finale CF 2023 RENNES,BRUN Christophe,m,CF 2023 RENNES,2023-06,200,Dos,Finale,119.47,0.66,0.78,1.44,13.57;58.88;109.06;158.86,0;50;100;150,6.53;32.44;62.64;93.56,28.13;58.25;89.18;119.47
105122,200 Dos Finale CF 2018 SAINT RAPHAEL,BEDEL Paul Gabriel,m,CF 2018 SAINT RAPHAEL,2018-05,200,Dos,Finale,119.53,0.59,0.73,1.3199999999999998,15.19;60.95;110.32;159.27,0;50;100;150,6.65;33.2;63.28;93.85,27.81;58.11;89.32;119.53
105888,200 Dos Series CF 2018 SAINT RAPHAEL,BEDEL Paul Gabriel,m,CF 2018 SAINT RAPHAEL,2018-05,200,Dos,Series,119.53,0.64,0.75,1.3900000000000001,15.68;61.18;110.32;159.39,0;50;100;150,6.94;33.46;63.19;93.62,27.92;58.05;89.04;119.53
763331,200 Nage Libre Finale Golden FFN Tour Marseille,PAZDUR Maxence,m,Golden FFN Tour Marseille,2016-03,200,Nage Libre,Finale,119.53,0.7,1.07,1.77,9.82;56.69;105.72;155.84,0;50;100;150,4.68;31.27;61.41;92.01,28.29;58.87;89.45;119.53
10520120,200 Dos Finale MN 2022 CANET,TOMAC Mewen,m,MN 2022 CANET,2022-05,200,Dos,Finale,119.54,0.6,0.64,1.24,13.45;61.88;111.95;161.76,0;50;100;150,6.09;33.7;63.89;94.73,27.85;57.95;88.87;119.54
10515966,200 Nage Libre Finale CF 2021 MONTPELLIER,BONNET Charlotte,f,CF 2021 MONTPELLIER,2021-12,200,Nage Libre,Finale,119.57,0.7,0.93,1.63,11.93;56.22;107.00;157.35,0;50;100;150,5.43;31.41;62.41;93.26,28.6;59.29;89.8;119.57
10516138,200 Papillon Finale CF 2021 MONTPELLIER,MARSAU Matthias,m,CF 2021 MONTPELLIER,2021-12,200,Papillon,Finale,119.57,0.69,1.04,1.73,12.29;58.93;108.80;157.57,0;50;100;150,5.48;31.87;62.06;92.33,26.79;57.03;87.88;119.57
10518827,200 Nage Libre Series GFT 2021 MARSEILLE,BONNET Charlotte,f,GFT 2021 MARSEILLE,2021-03,200,Nage Libre,Series,119.59,0.6,0.89,1.49,12.29;57.33;107.06;157.10,0;50;100;150,5.39;30.52;60.42;91.54,27.35;57.34;88.38;119.59
10516822,200 Nage Libre Series CE 2022 ROME,PADAR Nikoletta,f,CE 2022 ROME,2022-08,200,Nage Libre,Series,119.62,0.71,0.97,1.68,11.19;55.92;105.74;155.61,0;50;100;150,5.34;31.02;61.33;91.71,28.22;58.59;89.08;119.62
10514618,200 Nage Libre Demi-finale CE 2018 GLASGOW,FABRE Margaux,f,CE 2018 GLASGOW,2018-08,200,Nage Libre,Demi-finale,119.66,0.75,0.97,1.72,10.68;54.90;105.28;154.70,0;50;100;150,4.9;30.12;60.3;91.44,28.06;58;89.38;119.66
10520302,200 Dos Finale CF 2020 SAINT-RAPHAEL,ORANGE Maxence,m,CF 2020 SAINT-RAPHAEL,2020-12,200,Dos,Finale,119.67,0.63,0.76,1.3900000000000001,14.21;59.37;109.73;158.91,0;50;100;150,6.27;32.46;63.21;93.66,28.14;58.76;89.61;119.67
762064,200 Nage Libre Series CF 2016 MONTPELLIER,BONNET Charlotte,f,CF 2016 MONTPELLIER,2016-03,200,Nage Libre,Series,119.67,0.63,0.83,1.46,11.87;56.72;106.45;157.56,0;50;100;150,5.3;30.25;60.55;92.02,27.36;57.73;88.57;119.67
762072,200 Nage Libre Series CF 2016 MONTPELLIER,FABRE Margaux,f,CF 2016 MONTPELLIER,2016-03,200,Nage Libre,Series,119.67,0.68,0.96,1.6400000000000001,10.54;56.84;105.00;155.17,0;50;100;150,5.03;31.24;60.24;91.04,28.06;58.09;88.87;119.67
10515542,200 4 Nages Series CF 2022 LIMOGES,TESIC Enzo,m,CF 2022 LIMOGES,2022-04,200,4 Nages,Series,119.68,0.61,0.97,1.58,12.43;59.26;109.20;155.68,0;50;100;150,5.13;30.77;62.65;94.21,25.59;57.09;91.09;119.68
761960,200 Papillon Finale CF 2015 LIMOGES,VILACECA Thomas,m,CF 2015 LIMOGES,2015-03,200,Papillon,Finale,119.69,0.64,0.96,1.6,14.04;60.96;109.04;158.54,0;50;100;150,5.84;32.88;61.88;92.8,26.71;56.63;87.69;119.69
10515630,200 Nage Libre Finale CF 2022 LIMOGES,CARNEZ Oceane,f,CF 2022 LIMOGES,2022-04,200,Nage Libre,Finale,119.7,0.65,0.9,1.55,10.17;56.11;105.56;155.54,0;50;100;150,4.91;30.95;60.8;91.8,28.24;58.41;89.41;119.7
10516349,200 Nage Libre Finale CF 2021 CHARTRES,TOUATI Assia,f,CF 2021 CHARTRES,2021-06,200,Nage Libre,Finale,119.7,0.67,1.01,1.6800000000000002,9.55;56.51;106.30;156.10,0;50;100;150,4.5;30.67;61.11;91.71,27.76;58.23;88.84;119.7
10518809,200 Dos Series GFT 2021 MARSEILLE,ORANGE Maxence,m,GFT 2021 MARSEILLE,2021-03,200,Dos,Series,119.7,0.5,0.62,1.12,14.39;60.03;110.08;158.90,0;50;100;150,6.4;32.36;62.61;92.76,27.59;57.81;88.74;119.7
10520191,200 Nage Libre Series MN 2021 MONACO,BONNET Charlotte,f,MN 2021 MONACO,2021-05,200,Nage Libre,Series,119.7,0.69,0.91,1.6,13.24;57.91;107.49;158.21,0;50;100;150,5.87;32.11;62.98;94.72,28.55;59.64;91.16;119.7
762782,200 Nage Libre Finale CF 2016 MONTPELLIER,HACHE Cloe,f,CF 2016 MONTPELLIER,2016-03,200,Nage Libre,Finale,119.7,0.64,0.86,1.5,10.23;56.37;106.49;156.39,0;50;100;150,4.65;30.31;60.63;91.09,27.46;57.45;88.2;119.7
10517156,200 4 Nages Series CM 2022 BUDAPEST,TESIC Enzo,m,CM 2022 BUDAPEST,2022-06,200,4 Nages,Series,119.71,0.66,1.08,1.7400000000000002,13.06;60.53;109.83;158.75,0;50;100;150,5.25;31.09;62.41;95.9,25.28;56.6;91.07;119.71
10515391,200 Dos Finale CF 2022 LIMOGES,BRUN Christophe,m,CF 2022 LIMOGES,2022-04,200,Dos,Finale,119.72,0.6,0.76,1.3599999999999999,14.81;60.27;109.38;158.42,0;50;100;150,7.11;33.18;63.01;93.17,28.08;58.41;89.15;119.72
10515713,200 Papillon Finale CF 2022 LIMOGES,REMY Tom,m,CF 2022 LIMOGES,2022-04,200,Papillon,Finale,119.72,0.62,0.95,1.5699999999999998,13.09;59.01;108.29;158.17,0;50;100;150,5.56;31.58;61.78;92.97,26.48;56.98;88.34;119.72
10515830,200 Dos Finale CF 2021 MONTPELLIER,BRUN Christophe,m,CF 2021 MONTPELLIER,2021-12,200,Dos,Finale,119.72,0.64,0.72,1.3599999999999999,12.48;60.07;109.22;158.18,0;50;100;150,6.05;32.99;62.97;93.38,27.98;58.4;89.45;119.72
10516333,200 Nage Libre Series CF 2021 CHARTRES,BONNET Charlotte,f,CF 2021 CHARTRES,2021-06,200,Nage Libre,Series,119.72,0.71,0.97,1.68,13.64;57.70;107.52;157.93,0;50;100;150,6.13;31.78;62.14;92.96,28.34;58.77;89.37;119.72
10515075,200 Papillon Series GFT 2022 MARSEILLE,TAYLAN Noyan,m,GFT 2022 MARSEILLE,2022-03,200,Papillon,Series,119.73,0.6,0.97,1.5699999999999998,12.40;60.32;109.38;159.63,0;50;100;150,5.19;32.54;62.79;94.38,26.84;57.3;88.83;119.73
10516085,200 4 Nages Finale CF 2021 MONTPELLIER,TOMAC Mewen,m,CF 2021 MONTPELLIER,2021-12,200,4 Nages,Finale,119.73,0.68,1.02,1.7000000000000002,13.41;60.76;111.00;158.81,0;50;100;150,5.47;31.68;62.96;95.93,25.83;56.09;91.1;119.73
762196,200 Papillon Series UNIV 2015 GWANGJU,LEMAIRE Paul,m,UNIV 2015 GWANGJU,2015-07,200,Papillon,Series,119.74,0.57,0.89,1.46,13.54;58.84;107.88;157.11,0;50;100;150,5.64;31.76;61.08;92.36,26.57;56.44;87.78;119.74
10516562,200 4 Nages Finale CF 2021 CHARTRES,TOMAC Mewen,m,CF 2021 CHARTRES,2021-06,200,4 Nages,Finale,119.75,0.68,0.99,1.67,13.77;60.20;110.11;156.79,0;50;100;150,5.38;30.94;61.87;94.52,25.51;55.79;90.83;119.75
10515823,200 Dos Series CF 2021 MONTPELLIER,BRUN Christophe,m,CF 2021 MONTPELLIER,2021-12,200,Dos,Series,119.77,0.61,0.73,1.3399999999999999,13.43;59.97;108.45;158.48,0;50;100;150,6.6;32.94;62.44;93.25,27.91;58.3;89.1;119.77
10521073,200 Dos Series JM 2022 ORAN,BRUN Christophe,m,JM 2022 ORAN,2022-07,200,Dos,Series,119.78,0.62,0.75,1.37,13.62;59.54;108.99;159.52,0;50;100;150,6.4;33.32;63.42;94.52,28.62;59.11;89.85;119.78
10515832,200 Dos Finale CF 2021 MONTPELLIER,MATTENET Emilien,m,CF 2021 MONTPELLIER,2021-12,200,Dos,Finale,119.79,0.69,0.8,1.49,13.26;58.67;107.28;157.55,0;50;100;150,6.55;32.64;62.57;93.76,28.56;59.28;90.36;119.79
10521621,200 Dos Finale GFT 2023 NICE,HERLEM Antoine,m,GFT 2023 NICE,2023-03,200,Dos,Finale,119.8,0.61,0.72,1.33,14.02;63.45;112.21;161.86,0;50;100;150,6.61;35.31;64.73;95.44,28.45;58.36;89.4;119.8
1054545,200 Nage Libre Series GOLDEN FFN TOUR 2017 AMIENS,BONNET Charlotte,f,GOLDEN FFN TOUR 2017 AMIENS,2017-04,200,Nage Libre,Series,119.8,0.7,0.91,1.6099999999999999,11.43;56.06;106.31;155.87,0;50;100;150,5.22;30.76;60.72;91.51,28.05;57.98;88.89;119.8
10519140,200 Nage Libre Series GFT 2021 NICE,BONNET Charlotte,f,GFT 2021 NICE,2021-02,200,Nage Libre,Series,119.81,0.6,0.84,1.44,11.75;57.30;107.17;157.01,0;50;100;150,5.03;30.31;60.25;91.1,27.23;57.02;88.14;119.81
10519226,200 Dos Finale GFT 2021 NICE,ORANGE Maxence,m,GFT 2021 NICE,2021-02,200,Dos,Finale,119.81,0.5,0.64,1.1400000000000001,14.02;59.62;109.69;158.96,0;50;100;150,6.17;32.29;62.83;93.17,28.05;58.38;89.28;119.81
10513635,200 Nage Libre Finale OPEN DE FRANCE CHARTRES 2018,TOUATI Assia,f,OPEN DE FRANCE CHARTRES 2018,2018-07,200,Nage Libre,Finale,119.82,0.62,0.94,1.56,9.07;56.17;106.23;155.56,0;50;100;150,4.24;30.95;61.33;91.84,28.26;58.62;89.4;119.82
10514640,200 Dos Series CE 2018 GLASGOW,MATHIEU Geoffroy,m,CE 2018 GLASGOW,2018-08,200,Dos,Series,119.83,0.62,0.73,1.35,15.68;60.94;110.18;158.95,0;50;100;150,7.21;33.49;63.61;93.57,28.03;58.64;89.3;119.83
10518644,200 4 Nages Finale GFT 2021 MARSEILLE,BIDARD Clement,m,GFT 2021 MARSEILLE,2021-03,200,4 Nages,Finale,119.83,0.6,0.98,1.58,13.31;59.43;108.90;157.63,0;50;100;150,5.59;31.25;62.33;95.61,25.97;57.08;91.51;119.83
10522610,200 Dos Finale CF 2023 RENNES,MATHIEU Geoffroy,m,CF 2023 RENNES,2023-06,200,Dos,Finale,119.89,0.63,0.72,1.35,13.78;60.53;109.53;158.86,0;50;100;150,6.24;33.26;63.4;93.61,28.03;58.86;89.39;119.89
10520089,200 Dos Finale MN 2022 BARCELONE,MATHIEU Geoffroy,m,MN 2022 BARCELONE,2022-05,200,Dos,Finale,119.9,0.6,0.68,1.28,14.38;59.67;108.48;158.54,0;50;100;150,6.54;32.92;62.68;93.96,28.23;58.63;89.82;119.9
762020,200 Dos Series CF 2016 MONTPELLIER,STASIULIS Benjamin,m,CF 2016 MONTPELLIER,2016-03,200,Dos,Series,119.9,0.64,0.81,1.4500000000000002,16.12;63.63;113.15;161.67,0;50;100;150,7.19;34.6;64.86;95.03,27.78;58.06;89.03;119.9
10514295,200 Nage Libre Series CF 2018 SAINT RAPHAEL,EGOROVA Anna,f,CF 2018 SAINT RAPHAEL,2018-05,200,Nage Libre,Series,119.91,0.71,0.84,1.5499999999999998,10.15;56.87;106.08;156.08,0;50;100;150,4.77;31.28;61.3;92.15,28.34;58.46;89.39;119.91
10517582,200 Dos Series CHPTS ESP 2021,HERLEM Antoine,m,CHPTS ESP 2021,2021-08,200,Dos,Series,119.91,0.6,0.71,1.31,14.43;62.01;111.79;162.94,0;50;100;150,6.62;34.53;65.02;95.82,28.64;59;89.41;119.91
1055162,200 Nage Libre Finale CF 2017 STRASBOURG,MOREL Alizee,f,CF 2017 STRASBOURG,2017-05,200,Nage Libre,Finale,119.93,0.7,0.86,1.56,9.40;55.14;105.53;154.73,0;50;100;150,4.6;30.9;61.8;92.61,28.57;59.41;90.51;119.93
761146,200 Dos Finale CPEM 2015 CHARTRES,STASIULIS Benjamin,m,CPEM 2015 CHARTRES,2015-08,200,Dos,Finale,119.93,0.63,0.75,1.38,14.82;61.25;112.06;161.77,0;50;100;150,6.59;33.67;65.07;95.91,27.94;58.8;89.88;119.93
761721,200 Papillon Series Golden FFN Tour Marseille,COELHO Jordan,m,Golden FFN Tour Marseille,2016-03,200,Papillon,Series,119.93,0.7,1.0,1.7,14.70;61.34;110.20;160.79,0;50;100;150,5.98;33.4;63.42;94.85,26.78;57.47;88.5;119.93
10518846,200 Papillon Finale GFT 2021 MARSEILLE,MARSAU Matthias,m,GFT 2021 MARSEILLE,2021-03,200,Papillon,Finale,119.94,0.6,0.93,1.53,11.72;59.03;108.05;157.91,0;50;100;150,5.29;31.89;61.47;92.62,27.03;56.88;88.24;119.94
762781,200 Nage Libre Finale CF 2016 MONTPELLIER,GHEORGHIU Camille,f,CF 2016 MONTPELLIER,2016-03,200,Nage Libre,Finale,119.96,0.71,0.91,1.62,9.61;55.89;105.77;155.42,0;50;100;150,4.49;30.68;60.56;91.57,28.1;58.03;89.01;119.96
10518265,200 Nage Libre Finale CF 2019 RENNES,TOUATI Assia,f,CF 2019 RENNES,2019-04,200,Nage Libre,Finale,119.97,0.65,0.96,1.6099999999999999,10.32;56.24;105.85;155.33,0;50;100;150,4.76;30.79;60.56;91.16,28.04;58.03;88.76;119.97
10520382,200 Nage Libre Finale CF 2020 SAINT-RAPHAEL,TOUATI Assia,f,CF 2020 SAINT-RAPHAEL,2020-12,200,Nage Libre,Finale,119.97,0.59,0.93,1.52,10.28;57.31;106.26;155.68,0;50;100;150,4.68;30.75;60.57;91.46,27.57;57.75;88.94;119.97
10518410,200 Papillon Series CF 2019 RENNES,MARCHAND Leon,m,CF 2019 RENNES,2019-04,200,Papillon,Series,119.98,0.63,0.99,1.62,14.27;59.53;108.40;158.30,0;50;100;150,6.08;31.93;61.45;93.16,26.37;56.37;87.81;119.98
10520894,200 Nage Libre Series CF 2019 RENNES,DESBORDES Joana,f,CF 2019 RENNES,2019-04,200,Nage Libre,Series,119.99,0.66,0.97,1.63,10.04;56.31;106.02;156.01,0;50;100;150,4.72;31.08;61.1;91.93,28.18;58.31;89.2;119.99
761963,200 4 Nages Series CF 2015 LIMOGES,STRAVIUS Jeremy,m,CF 2015 LIMOGES,2015-03,200,4 Nages,Series,120.0,0.72,1.04,1.76,15.07;64.55;110.43;158.06,0;50;100;150,5.6;32.04;60.92;95.6,24.39;54.41;91;120
10515611,200 Nage Libre Series CF 2022 LIMOGES,WATTEL Marie,f,CF 2022 LIMOGES,2022-04,200,Nage Libre,Series,120.01,0.69,1.0,1.69,11.35;56.92;107.03;156.49,0;50;100;150,4.94;30.3;60.06;91.17,27.29;56.96;88.27;120.01
10521745,200 Nage Libre Finale GFT 2023 SAINT-GERMAIN,CARNEZ Oceane,f,GFT 2023 SAINT-GERMAIN,2023-03,200,Nage Libre,Finale,120.01,0.7,1.04,1.74,9.99;55.73;105.60;155.44,0;50;100;150,4.78;30.71;61.29;91.81,28.04;58.67;89.22;120.01
10522035,200 Dos Finale MN 2023 MONACO,NDOYE-BROUARD Yohann,m,MN 2023 MONACO,2023-05,200,Dos,Finale,120.01,0.58,0.65,1.23,14.68;63.83;112.82;163.91,0;50;100;150,6.49;35.76;66.62;98.35,28.41;60.16;91.28;120.01
10522291,200 Dos Series U23 2023 DUBLIN,DESANGLES Alexandre,m,U23 2023 DUBLIN,2023-08,200,Dos,Series,120.01,0.58,0.63,1.21,14.00;61.79;110.70;159.91,0;50;100;150,6.19;33.99;63.83;94.25,28.29;58.62;89.51;120.01
10515081,200 Papillon Finale GFT 2022 MARSEILLE,TAYLAN Noyan,m,GFT 2022 MARSEILLE,2022-03,200,Papillon,Finale,120.02,0.6,0.94,1.54,12.40;59.12;108.09;157.78,0;50;100;150,5.2;31.48;61.23;92.55,26.3;56.56;88.01;120.02
10516574,200 Papillon Series CF 2021 CHARTRES,MARSAU Matthias,m,CF 2021 CHARTRES,2021-06,200,Papillon,Series,120.02,0.66,0.99,1.65,12.33;58.89;109.29;158.24,0;50;100;150,5.35;32.07;62.39;93.08,26.83;57.04;88.23;120.02
10522796,200 4 Nages Finale CF 2023 RENNES,BIDARD Clement,m,CF 2023 RENNES,2023-06,200,4 Nages,Finale,120.02,0.67,0.98,1.65,12.58;58.44;109.70;157.05,0;50;100;150,5.15;31.11;63.54;95.03,26.23;57.76;91.11;120.02
762124,200 Dos Finale CF 2016 MONTPELLIER,MATHIEU Geoffroy,m,CF 2016 MONTPELLIER,2016-03,200,Dos,Finale,120.03,0.63,0.8,1.4300000000000002,14.50;60.97;110.30;159.71,0;50;100;150,6.92;34.16;64.49;94.63,28.56;59.2;89.87;120.03
8464,200 Dos Series CEJ 2023 BELGRADE,FICHER Merlin,m,CEJ 2023 BELGRADE,2023-07,200,Dos,Series,120.03,0.64,0.76,1.4,15.27;59.83;109.38;158.11,0;50;100;150,7.42;32.95;62.98;93.18,28.14;58.42;89.17;120.03
10520009,200 Papillon Series MN 2022 MONACO,TAYLAN Noyan,m,MN 2022 MONACO,2022-05,200,Papillon,Series,120.04,0.62,0.96,1.58,12.23;58.35;108.87;157.99,0;50;100;150,5.2;31.21;61.89;93.07,26.6;56.85;88.23;120.04
761034,200 Nage Libre Finale 7 COLLINES ROME 2015,BALMY Coralie,f,7 COLLINES ROME 2015,2015-06,200,Nage Libre,Finale,120.04,0.7,0.98,1.68,10.17;55.89;105.26;155.41,0;50;100;150,4.42;31.3;61.58;92.42,28.69;59.27;90.12;120.04
762202,200 Papillon Demi-finale UNIV 2015 GWANGJU,LEMAIRE Paul,m,UNIV 2015 GWANGJU,2015-07,200,Papillon,Demi-finale,120.07,0.57,0.89,1.46,12.46;58.82;107.61;157.61,0;50;100;150,5.16;31.84;61.72;93.28,26.55;57.24;88.64;120.07
763795,200 Dos Finale CEJ 2016 HODMEZOVASARHELY,ORANGE Maxence,m,CEJ 2016 HODMEZOVASARHELY,2016-07,200,Dos,Finale,120.07,0.64,0.83,1.47,13.48;59.18;108.98;158.34,0;50;100;150,6.48;32.34;63.14;93.72,27.93;58.58;89.59;120.07
10519431,200 Dos Series 2019 NATIONAL PHILLIPS CHAMPIONSHIP,NDOYE-BROUARD Yohann,m,2019 NATIONAL PHILLIPS CHAMPIONSHIP,2019-07,200,Dos,Series,120.1,0.58,0.7,1.2799999999999998,15.34;60.39;109.88;158.35,0;50;100;150,6.87;33.4;62.9;92.93,28.53;58.25;89.1;120.1
10516086,200 4 Nages Finale CF 2021 MONTPELLIER,TESIC Enzo,m,CF 2021 MONTPELLIER,2021-12,200,4 Nages,Finale,120.11,0.67,1.09,1.7600000000000002,14.27;60.57;110.22;155.73,0;50;100;150,5.89;31.63;63.29;94.46,25.64;57.05;91.08;120.11
10521077,200 Dos Finale JM 2022 ORAN,CHOUCHAOUI Mathys,m,JM 2022 ORAN,2022-07,200,Dos,Finale,120.11,0.65,0.77,1.42,15.13;60.78;110.77;162.24,0;50;100;150,7.16;34.17;65.08;97.3,28.66;59.58;91.01;120.11
10521746,200 Nage Libre Finale GFT 2023 SAINT-GERMAIN,WATTEL Marie,f,GFT 2023 SAINT-GERMAIN,2023-03,200,Nage Libre,Finale,120.11,0.7,1.02,1.72,13.68;58.17;107.82;157.81,0;50;100;150,6.02;31.74;61.61;92.56,27.92;58.18;88.93;120.11
1054294,200 Nage Libre Series GOLDEN FFN TOUR 2017 NICE,PAZDUR Maxence,m,GOLDEN FFN TOUR 2017 NICE,2017-02,200,Nage Libre,Series,120.11,0.6,0.92,1.52,9.46;55.79;105.76;155.54,0;50;100;150,4.41;30.23;60.81;91.81,27.94;58.18;89.42;120.11
10520321,200 Dos Series CF 2020 SAINT-RAPHAEL,ORANGE Maxence,m,CF 2020 SAINT-RAPHAEL,2020-12,200,Dos,Series,120.12,0.65,0.77,1.42,15.21;60.50;110.28;159.16,0;50;100;150,6.81;32.76;63.33;93.52,27.86;58.42;89.28;120.12
10519997,200 Nage Libre Finale MN 2022 MONACO,TESSARIOL Lucile,f,MN 2022 MONACO,2022-05,200,Nage Libre,Finale,120.13,0.69,0.98,1.67,10.32;56.23;105.88;155.40,0;50;100;150,4.8;30.8;61.37;91.76,28.03;58.55;89.21;120.13
10522292,200 Dos Series U23 2023 DUBLIN,CHOUCHAOUI Mathys,m,U23 2023 DUBLIN,2023-08,200,Dos,Series,120.15,0.55,0.63,1.1800000000000002,14.19;59.79;108.86;159.38,0;50;100;150,6.5;32.73;63.09;94.15,28.06;58.96;89.7;120.15
10522611,200 Dos Finale CF 2023 RENNES,CHOUCHAOUI Mathys,m,CF 2023 RENNES,2023-06,200,Dos,Finale,120.15,0.61,0.71,1.3199999999999998,14.32;60.22;109.61;160.91,0;50;100;150,6.79;33.76;64.14;96.26,28.58;59.48;90.6;120.15
10522305,200 Dos Series U23 2023 DUBLIN,CLUSMAN Simon,m,U23 2023 DUBLIN,2023-08,200,Dos,Series,120.16,0.56,0.74,1.3,15.95;60.63;109.49;158.90,0;50;100;150,7.12;33.15;62.73;93.12,28.03;58.12;88.79;120.16
1054940,200 Nage Libre Series CF 2017 STRASBOURG,FABRE Margaux,f,CF 2017 STRASBOURG,2017-05,200,Nage Libre,Series,120.16,0.69,0.97,1.66,10.37;55.96;105.82;155.44,0;50;100;150,4.9;31.08;61.07;91.8,28.47;58.61;89.4;120.16
10516121,200 Papillon Series CF 2021 MONTPELLIER,SECCHI Clement,m,CF 2021 MONTPELLIER,2021-12,200,Papillon,Series,120.17,0.65,1.03,1.6800000000000002,15.38;59.89;109.12;157.58,0;50;100;150,6.45;32.19;62.15;93.09,26.48;56.95;88.55;120.17
